Persona:int,AnoNac:int,Sexo:int
14568009,2011,2
14569001,1962,1
14569002,1958,2
14569003,1983,1
14569004,1984,1
14569005,1989,2
14570101,1945,2
14570102,1967,1
14571001,1960,2
14571002,1978,1
14571003,1986,1
14571004,1985,2
14571005,2008,1
14572001,1946,2
14572002,1984,1
14572003,1989,2
14572004,2012,2
14573001,1954,2
14573002,1981,2
14573003,1982,2
14573004,1985,2
14573005,1989,1
14573006,1990,1
14573007,2001,2
14573008,2001,2
14573009,2004,1
14574001,1984,1
14574002,1965,2
14574003,1985,2
14574004,2005,2
14575001,1965,1
14575002,1973,2
14575003,1998,1
14575004,2000,1
14575005,2006,2
14576301,1966,2
14576302,1962,1
14576303,1994,1
14577001,1944,2
14577002,1947,1
14577003,1980,2
14578301,1965,1
14578302,1971,2
14578303,1939,2
14578304,1967,2
14578305,2001,1
14578306,2009,2
14578307,2011,1
14578308,2011,2
14579001,1971,1
14579002,1977,2
14579003,1999,2
14579004,2006,2
14580001,1981,1
14580002,1988,2
14581001,1969,1
14581002,1968,2
14581003,1992,1
14581004,1994,2
14581005,2000,1
14582001,1936,1
14582002,1936,2
14583001,1959,2
14583002,1968,1
14583003,1979,2
14583004,1991,2
14583005,1990,2
14583006,1996,1
14583007,1996,2
14583008,2008,2
14583009,2009,2
14583010,2009,2
14584001,1966,1
14584002,1971,2
14584003,1995,1
14584004,1999,1
14584005,2002,2
14585001,1955,2
14585002,1925,2
14585003,1991,1
14586101,1989,1
14587001,1948,2
14587002,1981,1
14587003,1985,2
14588001,1944,1
14588002,1945,2
14588003,1966,1
14588004,1995,1
14589001,1971,1
14589002,1976,2
14589003,1995,2
14589004,1996,1
14589005,2010,1
14590001,1957,1
14590002,1959,2
14590003,1989,1
14591001,1969,1
14591002,1981,2
14591003,1997,2
14591004,2008,2
14592001,1977,1
14592002,1978,2
14592003,2000,2
14592004,1998,1
14592005,2010,1
14592006,1947,2
14593001,1948,1
14593002,1946,2
14593003,1969,1
14594001,1965,1
14594002,1966,2
14594003,1988,2
14594004,1991,2
14594005,1994,1
14595001,1945,2
14595002,1985,1
14595003,1988,2
14595004,1965,1
14595005,1960,2
14595006,2002,2
14595007,1979,1
14595008,1967,2
14596101,1948,2
14596102,1981,2
14596103,2003,1
14597101,1945,1
14597102,1947,2
14598101,1963,1
14598102,1967,2
14598103,1984,1
14598104,1986,2
14598105,2002,1
14599101,1971,1
14599102,1959,2
14600101,1972,1
14600102,1970,2
14600103,1994,1
14600104,2005,1
14600105,2011,2
14601001,1977,1
14601002,1982,2
14601003,1998,2
14601004,2007,2
14602001,1970,1
14602002,1972,2
14602003,1990,2
14602004,1995,2
14602005,2006,1
14602006,2007,1
14602007,2009,1
14603001,1968,2
14603002,1986,2
14603003,1987,2
14603004,1976,1
14603005,1985,1
14603006,1969,1
14603007,1994,1
14603008,1998,1
14604301,1958,1
14604302,1987,2
14604303,1982,1
14604304,1958,2
14605001,1950,1
14605002,1958,2
14605003,1967,1
14605004,2000,1
14606001,1970,1
14606002,1961,2
14606003,1998,1
14607001,1990,1
14607002,1993,2
14607003,2010,1
14608101,1974,1
14608102,1973,2
14608103,2002,1
14609001,1975,1
14609002,1963,2
14609003,1989,1
14609004,1983,2
14609005,2000,2
14609006,2002,2
14609007,2005,1
14609008,2007,1
14609009,2007,2
14610001,1992,1
14610002,1993,2
14610003,2010,2
14610004,2012,1
14611001,1944,2
14611002,1977,1
14611003,1981,1
14612001,1975,2
14612002,2011,2
14613001,1961,1
14613002,1963,2
14613003,1984,2
14613004,1990,1
14613005,1992,2
14613006,1994,1
14613007,2012,2
14614001,1970,1
14614002,1969,2
14615101,1929,1
14615102,1939,2
14616001,1943,1
14616002,1952,2
14616003,1978,1
14616004,1992,2
14616005,2011,2
14616006,2011,2
14617301,1943,1
14617302,1991,2
14618001,1951,2
14618002,1964,1
14618003,1979,2
14618004,1995,2
14618005,2003,2
14618301,1961,2
14618302,1963,1
14618303,1989,1
14619101,1972,2
14619102,1993,1
14619103,1995,2
14619104,2000,2
14619105,2001,1
14620101,1950,2
14620102,1967,1
14620103,1969,1
14621101,1974,2
14621102,1990,2
14621103,1992,1
14621104,1998,1
14621105,2001,1
14621106,2010,2
14622101,1963,2
14622102,1985,2
14622103,1990,2
14622104,1995,1
14622105,2003,1
14622106,2008,1
14622107,2008,1
14622108,2011,2
14622109,1999,2
14623101,1979,1
14623102,1979,2
14623103,1998,1
14623104,2005,2
14624101,1951,1
14624102,1966,2
14624103,1986,2
14624104,1995,1
14624105,1998,2
14624106,1973,1
14624107,2004,1
14624108,2006,1
14624109,2011,2
14625101,1950,1
14625102,1950,2
14625103,1990,1
14625104,1991,1
14626101,1938,2
14627001,1961,1
14627002,1961,2
14627003,1998,2
14628001,1944,1
14628002,1946,2
14628003,1971,1
14628004,1977,1
14628005,1989,1
14629001,1956,2
14629002,1990,1
14629003,1990,2
14629004,1991,1
14629005,2012,1
14630001,1962,1
14630002,1982,2
14630003,2003,1
14631001,1965,1
14631002,1984,2
14631003,1989,2
14631004,1992,1
14631005,2008,2
14631006,2009,2
14632001,1963,1
14632002,1965,2
14632003,1981,1
14632004,1989,1
14632005,1996,1
14632006,2001,2
14632007,1960,2
14632008,1982,1
14633001,1989,2
14634001,1965,1
14634002,1960,2
14634003,1986,1
14634004,1999,1
14635001,1957,1
14635002,1957,2
14635003,1979,2
14635004,1981,2
14635005,1997,1
14635006,2001,1
14635007,2004,1
14635008,2006,2
14635009,2012,2
14636001,1958,1
14636002,1955,2
14636003,1991,2
14636004,1994,2
14637001,1947,2
14637002,1981,2
14637003,2002,1
14637004,2005,2
14637005,2010,2
14638001,1947,2
14639001,1932,2
14639002,1960,2
14639003,1962,1
14639004,1982,1
14639005,1985,2
14639006,1991,1
14639007,1994,1
14639008,2000,1
14639009,2007,2
14640101,1943,1
14640102,1978,1
14641001,1949,2
14641002,1971,1
14642001,1981,1
14642002,1989,2
14642003,2006,1
14642004,2008,1
14643001,1965,1
14643002,1965,2
14643003,1982,2
14643004,1983,1
14643005,1985,1
14643006,1987,1
14643007,1991,2
14643008,1994,2
14643009,1995,1
14643010,1997,2
14644301,1933,2
14644302,1970,2
14644303,1996,2
14645001,1926,1
14645002,1957,1
14645003,1963,2
14645004,1984,1
14645005,1988,1
14645006,1998,2
14646001,1958,2
14647001,1967,1
14647002,1978,2
14648001,1968,2
14648002,1989,1
14648003,1992,2
14648004,1993,1
14648005,1996,2
14649001,1962,1
14649002,1974,2
14649003,1994,2
14649004,2007,2
14650001,1966,1
14650002,1972,2
14650003,1992,2
14650004,1996,1
14650005,1999,1
14651001,1943,1
14651002,1979,1
14651003,1980,2
14651004,1981,2
14651005,2004,1
14651006,2011,2
14652001,1958,2
14652002,1981,1
14652003,1982,2
14652004,1986,1
14652005,1986,2
14652006,1996,2
14652007,1997,2
14652008,2001,2
14652009,2010,1
14653001,1961,2
14653002,1992,1
14654001,1990,1
14654002,1989,2
14655101,1932,2
14655102,1954,2
14655103,1956,1
14656101,1971,2
14656102,2002,1
14656103,2005,2
14657101,1934,2
14657102,1957,1
14658101,1960,1
14658102,1960,2
14658103,1988,2
14658104,2000,1
14658105,1989,1
14658106,2011,2
14659001,1979,1
14659002,1984,2
14659003,2001,1
14659004,2007,2
14660101,1939,1
14660102,1957,1
14661101,1937,2
14661102,1973,1
14662001,1972,1
14662002,1971,2
14662003,1999,2
14663001,1977,1
14663002,1980,2
14663003,1999,1
14663004,2001,2
14663005,2002,2
14664001,1949,2
14664002,1976,1
14664003,1990,1
14664004,1995,1
14664005,1999,1
14665001,1980,1
14665002,1976,2
14665003,1993,1
14665004,2006,2
14666001,1967,1
14666002,1973,2
14666003,1994,1
14666004,2005,1
14667001,1957,1
14667002,1959,2
14667003,1985,2
14667004,1990,1
14667005,2005,1
14667006,2011,1
14668101,1949,1
14669101,1954,1
14669102,1954,2
14669103,1979,1
14669104,2001,1
14669105,2010,2
14670001,1976,1
14670002,1985,2
14670003,2008,1
14671001,1943,2
14671002,1978,1
14671003,1985,2
14671004,2000,1
14671005,2003,2
14672001,1957,1
14672002,1961,2
14672003,1987,1
14672004,2000,1
14673001,1955,1
14673002,1950,2
14673003,1982,2
14673004,1984,1
14673005,1987,1
14673006,2002,1
14673007,2010,1
14674101,1954,2
14674102,1990,2
14675101,1980,1
14675102,1965,2
14676101,1981,2
14676102,2001,1
14676103,2009,1
14676104,2012,1
14677101,1930,2
14678101,1984,2
14678102,2003,1
14678103,2006,2
14679001,1956,1
14679002,1956,2
14679003,1981,1
14679004,1983,1
14679005,1984,2
14679006,1986,1
14679007,1987,1
14679008,1991,2
14679009,1993,1
14680101,1965,2
14680102,1967,1
14681001,1952,1
14681002,1962,2
14681003,1993,1
14682001,1970,1
14682002,1961,2
14682003,1999,2
14683001,1952,1
14683002,1951,2
14683003,1979,2
14683004,1999,2
14683005,2001,2
14684101,1938,1
14685001,1964,1
14685002,1965,2
14685003,1994,2
14685004,2000,1
14686001,1964,2
14686002,1987,2
14686003,1987,1
14686004,1993,2
14686005,2002,2
14686006,2005,1
14686007,2010,2
14687001,1946,2
14687002,1987,1
14688101,1970,1
14688102,1988,2
14688103,1999,2
14688104,2007,2
14689001,1985,1
14689002,1988,2
14689003,2004,2
14689004,2011,1
14690101,1986,1
14690102,1988,2
14690103,2006,2
14690104,2008,2
14691101,1948,2
14691301,1987,1
14691302,1989,2
14691303,2006,1
14691304,2011,1
14692101,1951,2
14692301,1973,2
14692302,1967,1
14692303,1996,1
14692304,2002,1
14693101,1974,2
14693102,1993,2
14693103,2002,2
14693104,2008,1
14693105,1989,1
14693301,1958,1
14693302,1961,2
14693303,1988,1
14693304,1994,1
14694001,1983,1
14694002,1980,2
14694003,2000,2
14694004,2002,2
14695001,1962,1
14695002,1964,2
14695003,1962,1
14695004,1986,2
14695005,2011,2
14696001,1983,1
14696002,1988,2
14696003,2004,1
14696004,2008,1
14696005,2008,2
14697001,1950,1
14697002,1957,2
14697003,1977,1
14697004,1985,2
14697005,2006,1
14697006,2008,1
14698001,1976,1
14698002,1976,2
14698003,2000,1
14698004,2005,1
14699001,1960,1
14699002,1958,2
14699003,1964,1
14699004,1974,2
14699005,1987,2
14699006,1995,1
14699007,2000,2
14699008,2009,1
14700001,1972,1
14700002,1972,2
14700003,1987,2
14700004,1996,1
14700005,1996,1
14700006,1998,1
14701001,1942,1
14701002,1959,2
14701003,1990,1
14702001,1957,2
14702002,1969,2
14702003,1970,1
14702004,1983,1
14702005,1985,2
14702006,1987,2
14702007,1990,1
14702008,1994,2
14702009,1997,1
14702010,2001,1
14702011,2008,2
14702012,2009,2
14703001,1964,1
14703002,1962,2
14703003,1988,1
14703004,1994,1
14704101,1991,2
14704102,1990,1
14704103,2010,1
14704104,1966,2
14705101,1978,2
14705102,1980,2
14705103,1999,2
14705104,2007,1
14705105,2007,1
14706001,1934,2
14706002,1959,2
14706003,1969,1
14706004,1988,2
14706005,1992,2
14706006,1997,2
14706007,2007,1
14706008,2012,2
14707001,1970,2
14707002,1994,2
14707003,2007,2
14708001,1932,1
14708002,1942,2
14709001,1961,1
14709002,1966,2
14709003,1993,1
14709004,1994,2
14710001,1965,2
14710002,1993,2
14710003,2010,2
14711001,1959,1
14711002,1960,2
14711003,1979,2
14711004,1980,2
14711005,1989,1
14712001,1944,1
14712002,1942,2
14712003,1971,1
14713001,1949,2
14713002,1987,1
14713003,1992,2
14713004,1993,2
14713005,2009,1
14713006,2012,1
14714001,1967,1
14714002,1971,1
14714003,1972,2
14714004,1975,2
14714005,1987,2
14714006,1994,1
14715001,1964,1
14715002,1971,2
14715003,1989,1
14715004,1995,1
14715005,2006,2
14716001,1927,2
14716002,1970,1
14716003,1974,2
14716004,1995,1
14716005,2003,2
14717001,1948,2
14717002,1970,1
14717003,1995,2
14718101,1980,1
14718102,1980,2
14718103,1987,1
14718104,2007,1
14718105,2011,1
14719001,1967,2
14719002,1981,1
14719003,1983,2
14719004,2007,2
14720001,1959,1
14720002,1962,2
14720003,1991,1
14721201,1952,1
14721202,1955,2
14721203,1982,1
14721204,1985,1
14722101,1947,1
14722102,1968,2
14723001,1972,1
14723002,1987,1
14723003,1974,1
14723004,1952,2
14724001,1970,1
14724002,1961,2
14724003,1982,2
14724004,1996,1
14724005,2001,1
14725001,1938,2
14726001,1959,2
14727101,1942,2
14728001,1949,1
14728002,1950,2
14728003,1972,1
14728004,1982,2
14728005,1987,2
14728006,2007,1
14729001,1975,1
14729002,1976,2
14729003,2010,1
14730001,1926,1
14730002,1936,2
14730003,1964,2
14730004,1968,2
14730005,1994,2
14731001,1961,1
14731002,1972,1
14731003,1983,2
14731004,1998,1
14731005,2005,2
14732101,1949,2
14732102,1979,2
14732103,1987,1
14733001,1963,1
14733002,1963,2
14733003,1979,1
14733004,1984,2
14733005,1985,2
14733006,1990,1
14733007,1991,2
14733008,2007,1
14733009,2009,2
14733010,2009,2
14733011,2010,1
14734001,1974,1
14734002,1974,2
14734003,1994,1
14734004,1997,1
14734005,2011,1
14735001,1968,1
14735002,1970,2
14735003,1990,1
14735004,1992,1
14735005,1995,1
14735006,2000,1
14736101,1948,1
14736102,1956,2
14736103,1972,2
14736104,2000,2
14737001,1947,1
14737002,1947,2
14738001,1953,1
14738002,1957,2
14738003,1979,2
14738004,1987,1
14738005,1997,2
14738006,2004,1
14739001,1958,2
14739002,1972,1
14739003,1984,2
14739004,2000,1
14740101,1929,2
14740102,1958,2
14741001,1981,1
14741002,1985,2
14741003,2004,2
14742001,1967,1
14742002,1972,2
14742003,1992,1
14742004,1999,2
14743001,1976,1
14743002,1978,2
14743003,1996,1
14743004,2005,1
14744001,1958,1
14744002,1961,2
14744003,1982,1
14744004,1992,1
14744005,1994,1
14744006,1999,1
14745001,1964,1
14745002,1969,2
14745003,1991,2
14745004,1992,1
14745005,1996,2
14746001,1977,1
14746002,1982,2
14746003,2001,1
14746004,2005,1
14746005,2012,2
14747101,1952,1
14747102,1952,2
14747103,1973,2
14747104,1998,2
14747105,1999,1
14748001,1941,1
14748002,1951,2
14749001,1944,1
14749002,1939,2
14749003,1964,2
14749004,1974,1
14750001,1985,1
14750002,1982,2
14751001,1978,1
14751002,1980,2
14751003,2000,1
14751004,2003,1
14751005,2011,2
14752001,1959,1
14752002,1962,2
14752003,1987,2
14752004,1990,2
14752005,1996,1
14753101,1984,1
14753102,1985,2
14754001,1984,1
14754002,1986,2
14754003,2006,2
14754004,2009,2
14754005,1951,1
14754006,1953,2
14754007,1975,2
14754008,1963,1
14754009,1995,1
14754010,1997,1
14754011,2003,2
14755001,1960,1
14755002,1965,2
14755003,1989,2
14755004,1990,1
14755005,1992,1
14755006,1999,1
14755007,2008,1
14755101,1953,2
14755102,1949,1
14755103,1939,2
14756001,1958,1
14756002,1959,2
14756003,1989,1
14756004,1989,2
14756005,1992,1
14756006,2001,1
14756007,2009,1
14756008,2009,2
14757001,1980,1
14757002,1980,2
14757003,2000,1
14757004,2007,1
14757005,2012,1
14758001,1966,1
14758002,1971,2
14758003,1989,2
14758004,1991,2
14758005,1993,2
14758006,1996,1
14758007,2003,1
14758008,2008,1
14758009,2009,2
14758010,2011,1
14759001,1933,1
14759002,1958,2
14760001,1971,1
14760002,1969,2
14760003,1994,2
14760004,1991,2
14760005,2008,1
14761101,1951,1
14761102,1956,2
14762001,1968,1
14762002,1974,2
14762003,1996,1
14762004,1997,2
14762005,2000,1
14763001,1934,2
14763002,1964,2
14763003,1965,2
14763004,1967,2
14763005,1987,1
14763006,1988,1
14763007,1990,2
14763008,1991,1
14763009,1993,2
14763010,2005,2
14763011,2005,2
14764001,1944,2
14764002,1959,1
14764003,1967,2
14764004,1969,1
14764005,1977,1
14764006,1997,2
14765301,1941,1
14765302,1947,2
14765303,1974,1
14765304,1975,2
14766001,1956,2
14766002,1989,1
14767001,1946,1
14767002,1935,2
14767003,1978,1
14767004,1995,2
14768101,1981,2
14768102,2000,2
14768103,2003,2
14768104,2006,2
14769001,1929,1
14769002,1928,2
14770001,1960,2
14770002,1980,2
14770003,2000,1
14770004,2012,2
14771001,1937,1
14772101,1954,1
14772102,1954,2
14772103,1977,1
14773101,1967,1
14773102,1945,2
14774001,1960,1
14774002,1970,2
14774003,1994,2
14774004,2003,2
14775001,1959,2
14775002,1981,2
14775003,1987,1
14775004,1995,2
14775005,1999,2
14776001,1980,2
14776002,1996,2
14776003,2000,2
14776004,2001,2
14777101,1948,1
14777102,1950,2
14778001,1947,1
14778002,1955,2
14778003,1982,1
14778004,1983,2
14778005,1985,1
14778006,1992,2
14778007,2006,2
14779001,1956,2
14779002,1974,1
14779003,1976,2
14779004,1979,2
14779005,1983,1
14779006,1990,1
14780001,1979,1
14780002,1985,2
14780003,2004,2
14780004,2009,1
14781001,1975,1
14781002,1979,2
14781003,2009,1
14781004,2003,1
14782001,1960,1
14782002,1956,2
14782003,1988,2
14783001,1969,1
14783002,1992,1
14783003,1991,2
14783004,2006,2
14784001,1931,2
14784002,1969,2
14785001,1975,1
14785002,1979,1
14785003,1981,2
14785004,2000,2
14785005,2010,1
14785006,1973,2
14785007,1994,1
14785008,2007,2
14786001,1947,1
14786002,1953,2
14786003,1982,1
14786004,1984,2
14786005,1988,1
14787001,1960,1
14787002,1960,2
14787003,1993,1
14788001,1980,2
14788002,1947,2
14788003,1993,1
14788004,1998,1
14788005,2006,2
14789001,1952,2
14789002,1959,2
14789003,1981,2
14789004,1997,2
14789005,2000,2
14789006,2001,1
14789007,2004,1
14789008,2008,2
14789009,2009,2
14790001,1932,1
14790002,1969,2
14790003,2002,2
14791001,1949,2
14791002,1979,1
14792001,1980,1
14792002,1979,2
14792003,1997,1
14792004,2005,2
14793001,1929,1
14793002,1954,2
14793003,1994,1
14794001,1958,1
14794002,1970,2
14795101,1989,2
14795102,1985,1
14795103,2005,1
14795104,2009,1
14795105,2012,2
14796001,1946,1
14796002,1968,1
14796003,1989,2
14797201,1960,2
14797202,1997,1
14797203,1997,2
14798001,1973,1
14798002,1973,2
14798003,1993,2
14798004,2003,1
14799001,1980,1
14799002,1977,2
14799003,1998,2
14799004,2000,1
14799005,2011,1
14800001,1962,1
14800002,1965,2
14800003,1988,2
14800004,2008,2
14801001,1961,1
14801002,1965,2
14801003,1985,1
14801004,1989,2
14801005,1999,2
14801006,2004,2
14801007,2005,1
14802001,1962,1
14802002,1940,2
14802003,1964,2
14802004,1990,2
14802005,1989,1
14802006,2006,1
14802007,2011,2
14803001,1956,2
14803002,1981,2
14803003,2000,2
14803004,2002,2
14803005,2008,1
14804001,1960,1
14804002,1966,2
14804003,1966,2
14805201,1973,1
14805202,1975,2
14805203,1996,2
14805204,1998,2
14805205,2006,1
14806101,1946,2
14806102,1951,1
14806103,1972,1
14806104,1984,2
14807001,1940,2
14807002,1969,2
14807003,1971,1
14807004,1971,1
14807005,1975,1
14808001,1947,2
14808002,1972,2
14808003,1990,2
14808004,2011,2
14809101,1972,1
14809102,1968,2
14809103,1991,1
14809104,1990,1
14809105,2003,1
14810101,1954,1
14810102,1956,2
14810103,1997,1
14811001,1946,1
14811002,1953,2
14811003,1978,2
14811004,1979,1
14811005,1993,2
14811006,1994,2
14811007,2004,2
14811008,2010,2
14812001,1963,1
14812002,1961,2
14812003,1979,1
14812004,1994,2
14812005,1995,1
14813001,1961,1
14813002,1966,2
14813003,1983,1
14813004,1993,1
14814001,1954,1
14814002,1956,2
14814003,1984,1
14815001,1957,1
14815002,1963,2
14815003,1997,1
14816001,1966,1
14816002,1972,2
14816003,2000,1
14816004,2000,1
14817001,1983,1
14817002,1983,2
14817003,2007,1
14817004,2010,1
14818001,1953,1
14818002,1956,2
14818003,1981,1
14818004,1982,2
14818005,2001,2
14818006,2007,2
14819101,1963,2
14819102,1948,1
14819103,1992,1
14820301,1948,1
14820302,1947,2
14820303,1979,2
14820304,1977,1
14821001,1961,1
14821002,1965,2
14822101,1930,1
14823001,1952,1
14823002,1952,2
14824101,1936,1
14824102,1935,2
14825001,1940,1
14825002,1963,1
14825003,1969,2
14825004,1990,2
14825005,1994,2
14825006,1996,1
14825007,1998,2
14825008,2000,1
14825009,2004,1
14826001,1942,2
14826002,1947,1
14826003,1967,1
14826004,1987,2
14826005,1989,1
14826006,1999,2
14827101,1970,1
14827102,1971,2
14827103,2006,1
14827104,2004,1
14827105,2000,2
14828101,1973,1
14828102,1975,2
14828103,1996,2
14829001,1969,2
14829002,1993,2
14829003,1996,2
14829004,1979,2
14830001,1982,1
14830002,1990,2
14830003,2005,2
14830004,2008,2
14831001,1967,1
14831002,1974,2
14831003,1990,1
14831004,2009,2
14832001,1945,1
14832002,1946,2
14832003,1969,1
14832004,1974,2
14833001,1974,1
14833002,1980,2
14833003,2000,1
14833004,2004,2
14834001,1947,2
14834002,1972,1
14834003,1970,2
14834004,1991,1
14834005,1992,1
14834006,2001,1
14835001,1978,1
14835002,1967,2
14835003,1996,1
14836101,1987,1
14836102,1987,2
14836103,2005,2
14836104,2011,1
14837101,1959,1
14837102,1958,2
14837103,1994,2
14838001,1956,2
14838002,1996,2
14838003,1997,1
14839001,1954,2
14839002,1989,1
14839003,1994,1
14840001,1958,1
14840002,1959,2
14840003,1979,2
14840004,2001,1
14840005,2004,1
14840006,2011,1
14841101,1960,1
14841102,1967,2
14842001,1940,2
14842002,1974,2
14842003,1997,2
14842004,2005,1
14843001,1944,1
14843002,1970,1
14844001,1982,1
14844002,1975,2
14844003,2007,2
14845001,1948,1
14845002,1965,2
14845003,1997,2
14846001,1962,1
14846002,1959,2
14846003,1996,1
14847001,1977,1
14847002,1982,2
14847003,2002,1
14848001,1967,2
14848002,1994,2
14848003,1997,2
14848004,2001,1
14848005,2003,2
14848101,1952,2
14848102,1926,2
14848103,1983,2
14848104,1995,1
14848105,2000,1
14849001,1971,2
14849002,1978,1
14849003,1993,1
14849004,2006,2
14850001,1949,1
14851001,1980,1
14851002,1985,2
14851003,2005,1
14851004,2008,2
14852001,1972,2
14852002,1988,2
14852003,1990,2
14852004,2004,1
14852005,2010,1
14853101,1961,1
14853102,1967,2
14853103,1998,2
14853104,1990,2
14853105,1989,1
14853106,2010,1
14854101,1951,1
14854102,1959,2
14854103,1982,1
14854104,1983,2
14854105,1996,1
14855101,1961,2
14855102,1979,2
14855103,1992,2
14855104,1995,1
14856001,1978,1
14856002,1970,2
14856003,1992,1
14856004,1999,2
14856005,2005,2
14856006,2007,2
14857001,1937,1
14857002,1948,2
14858001,1947,1
14858002,1948,2
14858003,1971,2
14858004,1986,1
14858005,1986,2
14858006,1982,1
