encuentro_id:int,encuentro_version_id:int,encuentro_location_id:int,encuentro_pokemon_id:int,encuentro_min:int,encuentro_max:int
19153,16,187,60,20,20
19155,16,187,60,20,20
19156,16,187,60,40,40
19158,16,187,60,40,40
19160,16,187,129,40,40
19161,16,187,60,40,40
19163,16,187,129,40,40
19164,16,188,165,4,4
19165,16,188,16,4,4
19166,16,188,163,4,4
19168,16,188,13,4,4
19169,16,188,13,4,4
19170,16,188,19,4,4
19172,16,188,165,4,4
19173,16,188,16,4,4
19174,16,188,163,4,4
19175,16,188,293,4,4
19176,16,188,418,4,4
19177,16,188,13,4,4
19178,16,188,13,4,4
19179,16,188,19,4,4
19180,16,188,293,4,4
19181,16,188,418,4,4
19182,16,188,69,3,3
19183,16,188,264,3,3
19184,16,188,399,3,3
19185,16,188,69,3,3
19186,16,188,264,3,3
19187,16,188,399,3,3
19188,16,188,14,5,5
19189,16,188,14,5,5
19190,16,188,19,5,5
19191,16,188,14,5,5
19192,16,188,14,5,5
19193,16,188,19,5,5
19194,16,188,16,5,5
19195,16,188,13,5,5
19196,16,188,163,5,5
19197,16,188,16,5,5
19198,16,188,14,5,5
19199,16,188,163,5,5
19200,16,188,16,5,5
19201,16,188,13,5,5
19202,16,188,163,5,5
19203,16,188,16,5,5
19204,16,188,14,5,5
19205,16,188,163,5,5
19206,16,188,60,15,25
19207,16,188,60,10,20
19208,16,188,61,15,25
19209,16,188,61,15,25
19210,16,188,61,32,32
19211,16,188,129,10,10
19212,16,188,129,10,10
19213,16,188,129,10,10
19214,16,188,60,10,10
19215,16,188,60,10,10
19216,16,188,129,20,20
19217,16,188,60,20,20
19218,16,188,60,20,20
19220,16,188,60,20,20
19222,16,188,60,20,20
19223,16,188,60,40,40
19225,16,188,60,40,40
19227,16,188,129,40,40
19228,16,188,60,40,40
19230,16,188,129,40,40
19231,16,189,60,15,25
19232,16,189,60,10,20
19233,16,189,61,15,25
19234,16,189,61,15,25
19235,16,189,61,15,25
19236,16,189,129,10,10
19237,16,189,129,10,10
19238,16,189,129,10,10
19239,16,189,340,10,10
19240,16,189,60,10,10
19241,16,189,60,10,10
19242,16,189,129,20,20
19243,16,189,340,20,20
19244,16,189,60,20,20
19245,16,189,60,20,20
19246,16,189,340,20,20
19247,16,189,60,20,20
19248,16,189,340,20,20
19249,16,189,60,20,20
19250,16,189,60,40,40
19251,16,189,340,40,40
19252,16,189,60,40,40
19253,16,189,340,40,40
19254,16,189,129,40,40
19255,16,189,340,40,40
19256,16,189,60,40,40
19257,16,189,340,40,40
19258,16,189,129,40,40
19259,16,189,340,40,40
19260,16,190,19,3,3
19261,16,190,19,3,3
19262,16,190,92,3,3
19264,16,190,19,4,4
19265,16,190,19,4,4
19266,16,190,92,4,4
19268,16,190,19,3,3
19269,16,190,19,3,3
19270,16,190,92,3,3
19271,16,190,263,3,3
19272,16,190,441,3,3
19273,16,190,19,4,4
19274,16,190,19,4,4
19275,16,190,92,4,4
19276,16,190,263,4,4
19277,16,190,441,4,4
19278,16,190,19,5,5
19279,16,190,19,5,5
19280,16,190,92,5,5
19281,16,190,327,5,5
19282,16,190,307,5,5
19283,16,190,19,5,5
19284,16,190,19,5,5
19285,16,190,92,5,5
19286,16,190,327,5,5
19287,16,190,307,5,5
19288,16,190,19,3,3
19289,16,190,19,3,3
19290,16,190,19,6,6
19291,16,190,19,6,6
19292,16,190,92,6,6
19293,16,190,19,5,5
19294,16,190,19,6,6
19295,16,190,19,6,6
19296,16,190,92,6,6
19297,16,190,19,5,5
19298,16,191,19,3,3
19299,16,191,19,3,3
19300,16,191,92,3,3
19302,16,191,19,4,4
19303,16,191,19,4,4
19304,16,191,92,4,4
19306,16,191,19,3,3
19307,16,191,19,3,3
19308,16,191,92,3,3
19309,16,191,263,3,3
19310,16,191,441,3,3
19311,16,191,19,4,4
19312,16,191,19,4,4
19313,16,191,92,4,4
19314,16,191,263,4,4
19315,16,191,441,4,4
19316,16,191,19,5,5
19317,16,191,19,5,5
19318,16,191,92,5,5
19319,16,191,327,5,5
19320,16,191,307,5,5
19321,16,191,19,5,5
19322,16,191,19,5,5
19323,16,191,92,5,5
19324,16,191,327,5,5
19325,16,191,307,5,5
19326,16,191,19,3,3
19327,16,191,19,3,3
19328,16,191,19,6,6
19329,16,191,19,6,6
19330,16,191,92,6,6
19331,16,191,19,5,5
19332,16,191,19,6,6
19333,16,191,19,6,6
19334,16,191,92,6,6
19335,16,191,19,5,5
19336,16,192,69,6,6
19337,16,192,69,6,6
19338,16,192,194,6,6
19340,16,192,23,4,4
19342,16,192,69,6,6
19343,16,192,69,6,6
19344,16,192,194,6,6
19345,16,192,293,6,6
19346,16,192,418,6,6
19347,16,192,23,4,4
19348,16,192,293,4,4
19349,16,192,418,4,4
19350,16,192,179,6,6
19351,16,192,179,6,6
19352,16,192,69,6,6
19353,16,192,264,6,6
19354,16,192,399,6,6
19355,16,192,179,6,6
19356,16,192,179,6,6
19357,16,192,69,6,6
19358,16,192,264,6,6
19359,16,192,399,6,6
19360,16,192,187,6,6
19361,16,192,187,6,6
19362,16,192,179,6,6
19363,16,192,187,6,6
19364,16,192,187,6,6
19365,16,192,179,6,6
19366,16,192,19,6,6
19367,16,192,19,6,6
19368,16,192,194,6,6
19369,16,192,41,4,4
19370,16,192,19,4,4
19371,16,192,41,4,4
19372,16,192,19,6,6
19373,16,192,19,6,6
19374,16,192,194,6,6
19375,16,192,41,4,4
19376,16,192,19,4,4
19377,16,192,41,4,4
19378,16,192,72,10,20
19379,16,192,195,15,25
19380,16,192,73,15,25
19381,16,192,73,15,25
19382,16,192,73,36,36
19383,16,192,129,10,10
19384,16,192,129,10,10
19385,16,192,129,10,10
19386,16,192,211,10,10
19387,16,192,72,10,10
19388,16,192,72,10,10
19389,16,192,129,20,20
19390,16,192,211,20,20
19391,16,192,72,20,20
19392,16,192,72,20,20
19393,16,192,211,20,20
19394,16,192,72,20,20
19395,16,192,211,20,20
19396,16,192,211,20,20
19397,16,192,72,40,40
19398,16,192,211,40,40
19399,16,192,72,40,40
19400,16,192,211,40,40
19401,16,192,129,40,40
19402,16,192,211,40,40
19403,16,192,211,40,40
19404,16,192,129,40,40
19405,16,192,211,40,40
19406,16,193,177,20,20
19407,16,193,177,22,22
19408,16,193,177,20,20
19409,16,193,293,20,20
19410,16,193,418,20,20
19411,16,193,177,22,22
19412,16,193,293,22,22
19413,16,193,418,22,22
19414,16,193,177,18,18
19415,16,193,264,18,18
19416,16,193,399,18,18
19417,16,193,177,18,18
19418,16,193,264,18,18
19419,16,193,399,18,18
19420,16,193,177,24,24
19421,16,193,177,24,24
19422,16,193,235,20,20
19423,16,193,235,22,22
19424,16,193,235,20,20
19425,16,193,235,22,22
19426,16,193,74,8,14
19427,16,193,74,3,6
19428,16,193,194,10,20
19429,16,193,195,15,25
19430,16,193,195,10,20
19431,16,193,195,10,20
19432,16,193,195,10,20
19433,16,193,129,10,10
19434,16,193,129,10,10
19435,16,193,129,10,10
19436,16,193,60,10,10
19437,16,193,60,10,10
19438,16,193,129,20,20
19439,16,193,60,20,20
19440,16,193,60,20,20
19442,16,193,60,20,20
19444,16,193,60,20,20
19445,16,193,60,40,40
19447,16,193,60,40,40
19449,16,193,129,40,40
19450,16,193,60,40,40
19452,16,193,129,40,40
19453,16,194,201,5,5
19454,16,194,201,5,5
19455,16,194,201,5,5
19456,16,194,201,5,5
19457,16,194,201,5,5
19458,16,194,201,5,5
19459,16,194,201,5,5
19460,16,194,201,5,5
19461,16,194,201,5,5
19462,16,194,201,5,5
19463,16,194,201,5,5
19464,16,194,201,5,5
19465,16,195,201,5,5
19466,16,195,201,5,5
19467,16,195,201,5,5
19468,16,195,201,5,5
19469,16,195,201,5,5
19470,16,195,201,5,5
19471,16,195,201,5,5
19472,16,195,201,5,5
19473,16,195,201,5,5
19474,16,195,201,5,5
19475,16,195,201,5,5
19476,16,195,201,5,5
19477,16,196,201,5,5
19478,16,196,201,5,5
19479,16,196,201,5,5
19480,16,196,201,5,5
19481,16,196,201,5,5
19482,16,196,201,5,5
19483,16,196,201,5,5
19484,16,196,201,5,5
19485,16,196,201,5,5
19486,16,196,201,5,5
19487,16,196,201,5,5
19488,16,196,201,5,5
19489,16,197,201,5,5
19490,16,197,201,5,5
19491,16,197,201,5,5
19492,16,197,201,5,5
19493,16,197,201,5,5
19494,16,197,201,5,5
19495,16,197,201,5,5
19496,16,197,201,5,5
19497,16,197,201,5,5
19498,16,197,201,5,5
19499,16,197,201,5,5
19500,16,197,201,5,5
19501,16,198,74,6,6
19502,16,198,19,6,6
19504,16,198,74,6,6
19505,16,198,359,6,6
19506,16,198,436,6,6
19507,16,198,19,6,6
19508,16,198,359,6,6
19509,16,198,436,6,6
19510,16,198,41,5,5
19511,16,198,296,5,5
19512,16,198,433,5,5
19513,16,198,41,5,5
19514,16,198,296,5,5
19515,16,198,433,5,5
19516,16,198,19,4,4
19517,16,198,19,4,4
19518,16,198,41,7,7
19519,16,198,95,6,6
19520,16,198,41,7,7
19521,16,198,95,6,6
19522,16,198,194,10,20
19523,16,198,195,15,25
19524,16,198,195,10,20
19525,16,198,195,10,20
19526,16,198,195,10,20
19527,16,198,129,10,10
19528,16,198,129,10,10
19529,16,198,129,10,10
19530,16,198,118,10,10
19531,16,198,118,10,10
19532,16,198,129,20,20
19533,16,198,118,20,20
19534,16,198,118,20,20
19536,16,198,118,20,20
19538,16,198,118,20,20
19539,16,198,118,40,40
19541,16,198,118,40,40
19543,16,198,129,40,40
19544,16,198,119,40,40
19546,16,198,129,40,40
19547,16,199,74,8,8
19548,16,199,19,8,8
19550,16,199,74,8,8
19551,16,199,359,8,8
19552,16,199,436,8,8
19553,16,199,19,8,8
19554,16,199,359,8,8
19555,16,199,436,8,8
19556,16,199,41,7,7
19557,16,199,296,7,7
19558,16,199,433,7,7
19559,16,199,41,7,7
19560,16,199,296,7,7
19561,16,199,433,7,7
19562,16,199,95,8,8
19563,16,199,95,8,8
19564,16,199,41,9,9
19565,16,199,19,6,6
19566,16,199,41,9,9
19567,16,199,19,6,6
19568,16,199,194,10,20
19569,16,199,195,15,25
19570,16,199,195,10,20
19571,16,199,195,10,20
19572,16,199,195,10,20
19573,16,199,129,10,10
19574,16,199,129,10,10
19575,16,199,129,10,10
19576,16,199,118,10,10
19577,16,199,118,10,10
19578,16,199,129,20,20
19579,16,199,118,20,20
19580,16,199,118,20,20
19582,16,199,118,20,20
19584,16,199,118,20,20
19585,16,199,118,40,40
19587,16,199,118,40,40
19589,16,199,129,40,40
19590,16,199,119,40,40
19592,16,199,129,40,40
19593,16,200,41,22,22
19594,16,200,20,22,22
19596,16,200,41,22,22
19597,16,200,359,22,22
19598,16,200,436,22,22
19599,16,200,20,22,22
19600,16,200,359,22,22
19601,16,200,436,22,22
19602,16,200,42,22,22
19603,16,200,296,22,22
19604,16,200,433,22,22
19605,16,200,42,22,22
19606,16,200,296,22,22
19607,16,200,433,22,22
19608,16,200,74,21,21
19609,16,200,74,21,21
19610,16,200,19,20,20
19611,16,200,95,23,23
19612,16,200,19,20,20
19613,16,200,95,23,23
19614,16,200,72,10,20
19615,16,200,195,15,25
19616,16,200,73,15,25
19617,16,200,73,15,25
19618,16,200,73,15,25
19619,16,200,129,10,10
19620,16,200,129,10,10
19621,16,200,129,10,10
19622,16,200,98,10,10
19623,16,200,98,10,10
19624,16,200,129,20,20
19625,16,200,98,20,20
19626,16,200,98,20,20
19628,16,200,222,20,20
19629,16,200,222,20,20
19630,16,200,120,20,20
19632,16,200,98,20,20
19633,16,200,98,40,40
19635,16,200,222,40,40
19636,16,200,222,40,40
19637,16,200,120,40,40
19639,16,200,98,40,40
19641,16,200,99,40,40
19643,16,200,98,40,40
19645,16,201,187,6,6
19646,16,201,187,6,6
19647,16,201,41,6,6
19649,16,201,23,7,7
19651,16,201,187,6,6
19652,16,201,187,6,6
19653,16,201,41,6,6
19654,16,201,311,6,6
19655,16,201,403,6,6
19656,16,201,23,7,7
19657,16,201,311,7,7
19658,16,201,403,7,7
19659,16,201,21,6,6
19660,16,201,21,6,6
19661,16,201,19,6,6
19662,16,201,312,6,6
19663,16,201,403,6,6
19664,16,201,21,6,6
19665,16,201,21,6,6
19666,16,201,19,6,6
19667,16,201,312,6,6
19668,16,201,403,6,6
19669,16,201,19,6,6
19670,16,201,19,6,6
19671,16,201,187,8,8
19672,16,201,187,8,8
19673,16,201,41,8,8
19674,16,201,41,4,4
19675,16,201,19,4,4
19676,16,201,41,4,4
19677,16,201,187,8,8
19678,16,201,187,8,8
19679,16,201,41,8,8
19680,16,201,41,4,4
19681,16,201,19,4,4
19682,16,201,41,4,4
19683,16,202,41,5,5
19684,16,202,41,6,6
19685,16,202,41,5,5
19686,16,202,359,5,5
19687,16,202,436,5,5
19688,16,202,41,6,6
19689,16,202,359,6,6
19690,16,202,436,6,6
19691,16,202,41,7,7
19692,16,202,296,7,7
19693,16,202,433,7,7
19694,16,202,41,7,7
19695,16,202,296,7,7
19696,16,202,433,7,7
19697,16,202,79,6,6
19698,16,202,79,6,6
19699,16,202,41,8,8
19700,16,202,79,8,8
19701,16,202,41,8,8
19702,16,202,79,8,8
19703,16,202,79,10,20
19704,16,202,79,15,25
19705,16,202,79,5,15
19706,16,202,79,5,15
19707,16,202,79,5,15
19708,16,202,129,10,10
19709,16,202,129,10,10
19710,16,202,129,10,10
19711,16,202,118,10,10
19712,16,202,118,10,10
19713,16,202,129,20,20
19714,16,202,118,20,20
19715,16,202,118,20,20
19717,16,202,118,20,20
19719,16,202,118,20,20
19720,16,202,118,40,40
19722,16,202,118,40,40
19724,16,202,129,40,40
19725,16,202,119,40,40
19727,16,202,129,40,40
19728,16,203,41,21,21
19729,16,203,41,23,23
19730,16,203,41,21,21
19731,16,203,359,21,21
19732,16,203,436,21,21
19733,16,203,41,23,23
19734,16,203,359,23,23
19735,16,203,436,23,23
19736,16,203,41,19,19
19737,16,203,296,19,19
19738,16,203,433,19,19
19739,16,203,41,19,19
19740,16,203,296,19,19
19741,16,203,433,19,19
19742,16,203,79,21,21
19743,16,203,79,21,21
19744,16,203,42,23,23
19745,16,203,79,23,23
19746,16,203,42,23,23
19747,16,203,79,23,23
19748,16,203,79,10,20
19749,16,203,79,15,25
19750,16,203,80,15,25
19751,16,203,80,15,25
19752,16,203,80,30,30
19753,16,203,129,10,10
19754,16,203,129,10,10
19755,16,203,129,10,10
19756,16,203,118,10,10
19757,16,203,118,10,10
19758,16,203,129,20,20
19759,16,203,118,20,20
19760,16,203,118,20,20
19762,16,203,118,20,20
19764,16,203,118,20,20
19765,16,203,118,40,40
19767,16,203,118,40,40
19769,16,203,129,40,40
19770,16,203,119,40,40
19772,16,203,129,40,40
19773,16,204,13,5,5
19774,16,204,13,5,5
19775,16,204,43,5,5
19777,16,204,14,6,6
19778,16,204,13,6,6
19779,16,204,43,6,6
19781,16,204,13,5,5
19782,16,204,13,5,5
19783,16,204,43,5,5
19784,16,204,325,5,5
19785,16,204,406,5,5
19786,16,204,14,6,6
19787,16,204,13,6,6
19788,16,204,43,6,6
19789,16,204,325,6,6
19790,16,204,406,6,6
19791,16,204,13,6,6
19792,16,204,14,6,6
19793,16,204,41,6,6
19794,16,204,322,6,6
19795,16,204,455,6,6
19796,16,204,13,6,6
19797,16,204,14,6,6
19798,16,204,41,6,6
19799,16,204,322,6,6
19800,16,204,455,6,6
19801,16,204,46,5,5
19802,16,204,14,5,5
19803,16,204,46,5,5
19804,16,204,46,5,5
19805,16,204,14,5,5
19806,16,204,46,5,5
19807,16,204,41,5,5
19808,16,204,46,6,6
19809,16,204,41,5,5
19810,16,204,46,6,6
19811,16,204,54,10,20
19812,16,204,54,5,15
19813,16,204,55,10,20
19814,16,204,55,10,20
19815,16,204,55,10,20
19816,16,204,129,10,10
19817,16,204,129,10,10
19818,16,204,129,10,10
19819,16,204,60,10,10
19820,16,204,60,10,10
19821,16,204,129,20,20
19822,16,204,60,20,20
19823,16,204,60,20,20
19825,16,204,60,20,20
19827,16,204,60,20,20
19828,16,204,60,40,40
19830,16,204,60,40,40
19832,16,204,129,40,40
19833,16,204,60,40,40
19835,16,204,129,40,40
19836,16,205,96,10,10
19837,16,205,280,10,10
19838,16,205,19,11,11
19839,16,205,280,11,11
19840,16,205,96,10,10
19841,16,205,293,10,10
19842,16,205,418,10,10
19843,16,205,19,11,11
19844,16,205,293,11,11
19845,16,205,418,11,11
19846,16,205,96,12,12
19847,16,205,264,12,12
19848,16,205,399,12,12
19849,16,205,96,12,12
19850,16,205,264,12,12
19851,16,205,399,12,12
19852,16,205,63,10,10
19853,16,205,63,10,10
19854,16,205,19,13,13
19855,16,205,132,10,10
19856,16,205,19,13,13
19857,16,205,132,10,10
19858,16,205,72,15,25
19859,16,205,72,10,20
19860,16,205,73,15,25
19861,16,205,73,15,25
19862,16,205,73,29,29
19863,16,205,129,10,10
19864,16,205,129,10,10
19865,16,205,129,10,10
19866,16,205,98,10,10
19867,16,205,98,10,10
19868,16,205,129,20,20
19869,16,205,98,20,20
19870,16,205,98,20,20
19872,16,205,222,20,20
19873,16,205,222,20,20
19874,16,205,120,20,20
19876,16,205,98,20,20
19877,16,205,98,40,40
19879,16,205,222,40,40
19880,16,205,222,40,40
19881,16,205,120,40,40
19883,16,205,98,40,40
19885,16,205,99,40,40
19887,16,205,98,40,40
19889,16,206,29,12,12
19890,16,206,193,12,12
19891,16,206,32,12,12
19892,16,206,193,12,12
19893,16,206,29,12,12
19894,16,206,293,12,12
19895,16,206,418,12,12
19896,16,206,32,12,12
19897,16,206,293,12,12
19898,16,206,418,12,12
19899,16,206,96,14,14
19900,16,206,264,14,14
19901,16,206,399,14,14
19902,16,206,96,14,14
19903,16,206,264,14,14
19904,16,206,399,14,14
19905,16,206,63,10,10
19906,16,206,63,10,10
19907,16,206,16,14,14
19908,16,206,16,14,14
19909,16,206,163,14,14
19910,16,206,132,10,10
19911,16,206,16,14,14
19912,16,206,16,14,14
19913,16,206,163,14,14
19914,16,206,193,12,12
19915,16,206,54,15,25
19916,16,206,54,10,20
19917,16,206,55,15,25
19918,16,206,55,15,25
19919,16,206,55,31,31
19920,16,206,129,10,10
19921,16,206,129,10,10
19922,16,206,129,10,10
19923,16,206,60,10,10
19924,16,206,60,10,10
19925,16,206,129,20,20
19926,16,206,60,20,20
19927,16,206,60,20,20
19929,16,206,60,20,20
19931,16,206,60,20,20
19932,16,206,60,40,40
19934,16,206,60,40,40
19936,16,206,129,40,40
19937,16,206,60,40,40
19939,16,206,129,40,40
19940,16,207,13,10,10
19941,16,207,13,10,10
19942,16,207,163,10,10
19944,16,207,14,10,10
19945,16,207,14,10,10
19946,16,207,163,10,10
19948,16,207,13,10,10
19949,16,207,13,10,10
19950,16,207,163,10,10
19951,16,207,311,10,10
19952,16,207,403,10,10
19953,16,207,14,10,10
19954,16,207,14,10,10
19955,16,207,163,10,10
19956,16,207,311,10,10
19957,16,207,403,10,10
19958,16,207,13,12,12
19959,16,207,191,12,12
19960,16,207,163,12,12
19961,16,207,312,12,12
19962,16,207,403,12,12
19963,16,207,13,12,12
19964,16,207,191,12,12
19965,16,207,163,12,12
19966,16,207,312,12,12
19967,16,207,403,12,12
19968,16,207,16,12,12
19969,16,207,16,12,12
19970,16,207,163,12,12
19971,16,207,16,12,12
19972,16,207,16,12,12
19973,16,207,163,12,12
19974,16,207,16,10,10
19975,16,207,191,10,10
19976,16,207,163,10,10
19977,16,207,16,14,14
19978,16,207,16,14,14
19979,16,207,163,14,14
19980,16,207,16,10,10
19981,16,207,191,10,10
19982,16,207,163,10,10
19983,16,207,16,14,14
19984,16,207,16,14,14
19985,16,207,163,14,14
19986,16,208,13,10,10
19987,16,208,13,10,10
19988,16,208,13,10,10
19989,16,208,13,10,10
19990,16,208,13,12,12
19991,16,208,13,12,12
19992,16,208,13,12,12
19993,16,208,13,12,12
19994,16,208,13,10,10
19995,16,208,13,14,14
19996,16,208,13,10,10
19997,16,208,13,14,14
19998,16,209,29,12,12
19999,16,209,32,12,12
20001,16,209,16,12,12
20002,16,209,29,12,12
20003,16,209,29,12,12
20004,16,209,311,12,12
20005,16,209,403,12,12
20006,16,209,16,12,12
20007,16,209,32,12,12
20008,16,209,32,12,12
20009,16,209,311,12,12
20010,16,209,403,12,12
20011,16,209,29,13,13
20012,16,209,16,13,13
20013,16,209,163,13,13
20014,16,209,312,13,13
20015,16,209,403,13,13
20016,16,209,32,13,13
20017,16,209,16,13,13
20018,16,209,163,13,13
20019,16,209,312,13,13
20020,16,209,403,13,13
20021,16,209,37,13,13
20022,16,209,37,13,13
20023,16,209,234,13,13
20024,16,209,16,15,15
20025,16,209,37,15,15
20026,16,209,163,15,15
20027,16,209,234,13,13
20028,16,209,16,15,15
20029,16,209,37,15,15
20030,16,209,163,15,15
20031,16,210,165,13,13
20032,16,210,16,13,13
20033,16,210,163,13,13
20035,16,210,234,15,15
20037,16,210,165,13,13
20038,16,210,16,13,13
20039,16,210,163,13,13
20040,16,210,311,13,13
20041,16,210,403,13,13
20042,16,210,234,15,15
20043,16,210,311,15,15
20044,16,210,403,15,15
20045,16,210,16,15,15
20046,16,210,16,15,15
20047,16,210,163,15,15
20048,16,210,312,15,15
20049,16,210,403,15,15
20050,16,210,16,15,15
20051,16,210,16,15,15
20052,16,210,163,15,15
20053,16,210,312,15,15
20054,16,210,403,15,15
20055,16,210,37,14,14
20056,16,210,37,14,14
20057,16,210,165,15,15
20058,16,210,17,15,15
20059,16,210,163,15,15
20060,16,210,165,15,15
20061,16,210,37,15,15
20062,16,210,163,15,15
20063,16,210,165,15,15
20064,16,210,17,15,15
20065,16,210,163,15,15
20066,16,210,165,15,15
20067,16,210,37,15,15
20068,16,210,163,15,15
20069,16,211,60,15,25
20070,16,211,60,10,20
20071,16,211,61,15,25
20072,16,211,61,15,25
20073,16,211,61,15,25
20074,16,211,129,10,10
20075,16,211,129,10,10
20076,16,211,129,10,10
20077,16,211,60,10,10
20078,16,211,60,10,10
20079,16,211,129,20,20
20080,16,211,60,20,20
20081,16,211,60,20,20
20083,16,211,60,20,20
20085,16,211,60,20,20
20086,16,211,60,40,40
20088,16,211,60,40,40
20090,16,211,129,40,40
20091,16,211,60,40,40
20093,16,211,129,40,40
20094,16,212,19,13,13
20095,16,212,109,14,14
20097,16,212,19,13,13
20098,16,212,263,13,13
20099,16,212,441,13,13
20100,16,212,109,14,14
20101,16,212,263,14,14
20102,16,212,441,14,14
20103,16,212,19,15,15
20104,16,212,327,15,15
20105,16,212,307,15,15
20106,16,212,19,15,15
20107,16,212,327,15,15
20108,16,212,307,15,15
20109,16,212,41,14,14
20110,16,212,41,14,14
20111,16,212,109,16,16
20112,16,212,20,15,15
20113,16,212,109,16,16
20114,16,212,20,15,15
20115,16,213,19,14,14
20116,16,213,109,14,14
20118,16,213,19,14,14
20119,16,213,263,14,14
20120,16,213,441,14,14
20121,16,213,109,14,14
20122,16,213,263,14,14
20123,16,213,441,14,14
20124,16,213,109,16,16
20125,16,213,327,16,16
20126,16,213,307,16,16
20127,16,213,109,16,16
20128,16,213,327,16,16
20129,16,213,307,16,16
